Sex code,Date of birth,Marital status,Household status,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,Social Class,Presence of Children,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
1,1946-09-01,1,3,1,3,4,0,1,3,AB,7,0,3,0,1,1,426.0,1002.0,2586.0,741.0,1929.0,0.0,0.0,0.0,201.0,0.0,50.0,1.0,4.0,5.0,0.0,102.0,12.0,123.0,34.0,0.0,0.0,17.0,210.0,0.0,0.0,24.0,0.0,0.0
1,1932-09-01,2,4,1,1,2,0,1,2,C2,1,0,2,0,1,2,0.0,800.0,331.0,558.0,299.0,125.0,7.0,0.0,435.0,0.0,89.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1958-04-01,1,3,1,1,3,0,2,1,C1,1,0,1,0,2,1,50.0,147.0,250.0,156.0,174.0,0.0,0.0,213.0,791.0,735.0,698.0,546.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1938-03-01,2,4,1,2,2,0,1,1,C2,1,0,1,0,1,2,0.0,285.0,843.0,1296.0,1388.0,0.0,0.0,0.0,1752.0,1771.0,1791.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1929-06-01,1,2,1,2,1,0,1,1,D ,1,0,1,0,1,2,0.0,354.0,127.0,415.0,57.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1998-03-01,2,1,1,3,2,0,1,2,C1,1,0,2,0,1,1,0.0,38.0,235.0,429.0,401.0,49.0,0.0,0.0,66.0,64.0,49.0,315.0,39.0,0.0,0.0,166.0,7.0,275.0,378.0,174.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1943-10-01,2,4,1,2,3,0,2,1,D ,1,0,1,0,2,1,67.0,3022.0,1754.0,2428.0,1890.0,118.0,185.0,1223.0,1973.0,273.0,179.0,4987.0,1093.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1977-10-01,1,3,10,3,1,0,1,1,C1,3,0,1,0,0,1,0.0,0.0,10.0,1.0,0.0,0.0,0.0,12.0,620.0,171.0,102.0,1017.0,1127.0,1781.0,0.0,0.0,2.0,0.0,0.0,9.0,329.0,106.0,53.0,16.0,68.0,31.0,41.0,233.0
1,1934-03-01,1,3,1,3,1,0,0,0,C1,1,0,0,0,0,1,985.0,3065.0,1600.0,385.0,1115.0,0.0,115.0,50.0,1646.0,351.0,1170.0,363.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1952-08-01,1,2,1,3,1,0,0,0,C1,1,0,0,0,0,1,36.0,380.0,496.0,418.0,1209.0,41.0,0.0,0.0,359.0,92.0,497.0,412.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1953-10-01,2,4,1,2,1,0,0,1,E ,1,1,0,0,0,2,219.0,258.0,328.0,372.0,1130.0,510.0,8.0,378.0,805.0,230.0,149.0,515.0,597.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1997-06-01,2,1,1,3,1,0,1,0,C2,1,0,0,1,0,1,33.0,377.0,817.0,590.0,775.0,389.0,59.0,84.0,519.0,254.0,546.0,625.0,180.0,99.0,179.0,550.0,284.0,151.0,196.0,190.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2002-07-01,2,1,1,3,6,0,1,4,C1,5,0,4,0,1,1,0.0,0.0,108.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1973-01-01,2,4,1,3,2,0,1,2,AB,1,0,2,0,1,1,0.0,0.0,174.0,3197.0,2062.0,22.0,72.0,1173.0,1291.0,724.0,864.0,6326.0,715.0,3353.0,0.0,101.0,1.0,2.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1981-11-01,1,3,1,3,1,0,0,0,C1,1,0,0,0,0,1,136.0,351.0,170.0,471.0,1111.0,461.0,438.0,102.0,253.0,173.0,294.0,561.0,359.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1957-06-01,1,2,1,3,1,0,1,1,C2,1,0,1,1,0,1,76.0,1209.0,1724.0,1266.0,1556.0,7.0,0.0,0.0,319.0,232.0,151.0,781.0,8.0,0.0,0.0,1.0,47.0,6.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2004-04-01,2,1,1,3,1,0,1,0,C1,5,0,0,1,0,1,50.0,811.0,285.0,492.0,1060.0,16.0,10.0,995.0,507.0,8.0,486.0,808.0,300.0,168.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,195.0,77.0,148.0,36.0,0.0,0.0
2,1987-05-01,2,4,1,3,1,0,1,0,AB,1,0,0,1,0,1,3.0,11.0,0.0,4.0,252.0,0.0,9.0,0.0,17.0,41.0,20.0,179.0,154.0,19.0,0.0,1.0,4.0,137.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1994-04-01,2,1,11,3,2,0,0,0,C1,2,0,0,0,0,1,0.0,0.0,0.0,0.0,21.0,0.0,0.0,28.0,330.0,397.0,0.0,178.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1985-08-01,2,3,1,3,1,0,0,1,C1,1,0,1,0,0,1,0.0,0.0,67.0,2.0,498.0,71.0,0.0,4.0,174.0,2865.0,1672.0,2169.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1962-05-01,2,4,1,3,1,0,0,0,C1,1,0,0,0,0,1,0.0,0.0,258.0,354.0,873.0,198.0,0.0,0.0,0.0,0.0,92.0,418.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1947-07-01,1,1,1,1,3,0,3,1,C1,1,0,1,3,1,1,1431.0,1077.0,2362.0,2459.0,3385.0,732.0,1805.0,61.0,252.0,102.0,54.0,1083.0,963.0,552.0,0.0,479.0,457.0,137.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1996-04-01,2,1,1,2,3,0,1,1,AB,1,1,0,0,1,1,373.0,789.0,333.0,257.0,826.0,658.0,34.0,0.0,3.0,0.0,0.0,536.0,310.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1980-09-01,1,2,7,3,1,0,0,0,C2,7,0,0,0,0,1,125.0,311.0,109.0,110.0,1354.0,820.0,74.0,28.0,403.0,202.0,1041.0,1164.0,1014.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,37.0,13.0,0.0,0.0
2,1959-05-01,2,4,1,3,2,0,0,0,D ,1,0,0,0,0,1,0.0,87.0,3935.0,1523.0,1436.0,0.0,0.0,0.0,5.0,24.0,47.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1969-06-01,1,3,1,3,3,0,3,1,C2,1,0,1,0,3,1,273.0,2301.0,717.0,885.0,2331.0,103.0,427.0,622.0,1046.0,265.0,454.0,3575.0,253.0,492.0,361.0,946.0,409.0,256.0,250.0,95.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011-08-01,2,1,3,3,1,0,1,0,C2,7,0,0,1,0,1,0.0,1.0,26.0,9.0,66.0,4.0,0.0,2.0,149.0,91.0,236.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,135.0,22.0,36.0,92.0,0.0,11.0
2,1946-10-01,1,1,5,3,1,0,1,1,E ,1,0,1,1,0,1,0.0,163.0,1098.0,264.0,148.0,0.0,0.0,18.0,64.0,0.0,1460.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1944-10-01,1,2,1,3,3,1,2,1,AB,1,0,1,1,1,1,0.0,60.0,287.0,241.0,508.0,79.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1976-12-01,1,3,1,3,2,0,1,1,AB,5,0,1,0,1,1,0.0,0.0,53.0,142.0,918.0,0.0,0.0,0.0,0.0,0.0,20.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1975-06-01,1,1,15,3,1,0,1,0,C1,5,0,0,1,0,1,0.0,161.0,556.0,471.0,894.0,103.0,0.0,37.0,125.0,464.0,803.0,971.0,172.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1965-10-01,2,4,1,3,1,0,1,0,D ,1,0,0,0,1,1,69.0,1787.0,1877.0,2924.0,1108.0,103.0,0.0,22.0,1389.0,447.0,463.0,1219.0,73.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1974-11-01,1,3,1,3,2,0,2,2,C1,3,0,2,0,2,1,0.0,65.0,1247.0,173.0,143.0,0.0,0.0,0.0,62.0,113.0,189.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0
1,1947-04-01,1,3,1,2,3,0,0,3,AB,1,0,3,0,0,1,0.0,812.0,738.0,453.0,962.0,0.0,19.0,0.0,0.0,0.0,108.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1983-08-01,1,1,1,3,1,0,1,1,D ,4,0,1,1,0,1,22.0,0.0,89.0,17.0,46.0,133.0,32.0,47.0,481.0,227.0,251.0,289.0,64.0,39.0,0.0,165.0,168.0,19.0,2.0,0.0,49.0,487.0,294.0,310.0,26.0,0.0,0.0,124.0
1,2007-03-01,2,1,1,3,2,0,0,1,AB,5,0,1,0,0,1,3.0,147.0,56.0,281.0,100.0,3.0,0.0,142.0,168.0,80.0,200.0,39.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1950-10-01,1,2,1,3,2,0,1,1,AB,1,0,1,0,1,1,499.0,1212.0,2286.0,431.0,1088.0,143.0,249.0,656.0,707.0,146.0,63.0,1194.0,184.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1933-10-01,1,3,1,3,1,0,1,1,AB,1,0,1,1,0,1,0.0,450.0,2057.0,749.0,511.0,45.0,0.0,0.0,35.0,9.0,135.0,163.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1973-04-01,1,3,7,3,1,0,0,1,AB,7,0,1,0,0,1,0.0,130.0,101.0,0.0,177.0,234.0,0.0,0.0,510.0,380.0,185.0,224.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2,2012-01-01,2,1,1,3,1,0,0,1,C1,4,0,1,0,0,1,734.0,23.0,335.0,132.0,468.0,231.0,5.0,263.0,253.0,89.0,171.0,15.0,60.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1973-01-01,2,1,10,3,2,0,1,2,D ,1,0,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1959-01-01,1,1,1,3,2,0,1,1,D ,1,0,1,1,0,1,823.0,3713.0,290.0,2333.0,1809.0,51.0,12.0,2422.0,2258.0,3028.0,628.0,2002.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1968-08-01,1,3,15,3,1,0,1,0,AB,5,0,0,0,1,1,1081.0,289.0,189.0,595.0,87.0,0.0,170.0,51.0,3.0,116.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1957-03-01,1,1,1,3,3,0,0,1,AB,1,0,1,0,0,1,0.0,1563.0,934.0,1469.0,1962.0,391.0,0.0,0.0,644.0,399.0,699.0,975.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2,1947-08-01,1,4,1,3,3,0,1,1,C2,1,0,1,1,0,1,2117.0,3316.0,1713.0,1904.0,1414.0,41.0,0.0,3.0,0.0,1.0,61.0,262.0,26.0,0.0,0.0,75.0,173.0,111.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2003-09-01,2,1,1,3,5,1,0,1,AB,5,0,1,0,0,1,0.0,0.0,19.0,0.0,223.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1962-03-01,1,3,10,3,2,0,1,2,C2,5,0,2,0,1,1,9.0,356.0,716.0,756.0,951.0,439.0,58.0,191.0,1187.0,538.0,1272.0,1761.0,158.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2009-06-01,2,1,1,3,1,0,1,1,C1,3,0,1,1,0,1,146.0,87.0,2.0,333.0,41.0,0.0,245.0,351.0,55.0,25.0,106.0,16.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1957-04-01,1,2,1,3,2,0,2,1,C2,1,0,1,0,1,1,41.0,211.0,65.0,3.0,444.0,0.0,44.0,24.0,334.0,0.0,63.0,156.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1979-03-01,1,1,3,3,1,0,1,0,C1,4,0,0,0,1,1,0.0,0.0,0.0,0.0,3.0,30.0,0.0,9.0,274.0,90.0,45.0,27.0,64.0,4.0,0.0,0.0,61.0,20.0,0.0,70.0,70.0,0.0,0.0,22.0,105.0,0.0,0.0,0.0
1,1978-03-01,1,3,7,3,2,0,1,0,C1,3,0,0,1,0,1,0.0,160.0,0.0,49.0,107.0,61.0,0.0,0.0,125.0,0.0,44.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,20.0,0.0,0.0
1,1961-01-01,1,3,1,3,3,0,1,1,AB,1,0,1,1,0,1,75.0,344.0,499.0,399.0,397.0,16.0,404.0,0.0,94.0,5.0,9.0,433.0,86.0,0.0,84.0,761.0,266.0,740.0,806.0,59.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2,1984-07-01,1,2,1,3,2,0,1,1,C1,2,0,1,0,1,1,216.0,24.0,288.0,1174.0,1850.0,24.0,936.0,0.0,146.0,69.0,11.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,342.0,47.0,61.0,0.0,0.0,2.0
1,1954-07-01,1,3,3,3,1,0,0,1,C1,1,0,1,0,0,1,26.0,1681.0,2500.0,2408.0,1753.0,23.0,0.0,43.0,1019.0,69.0,364.0,1181.0,177.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1979-06-01,2,4,1,3,2,0,2,1,D ,1,0,1,2,0,1,430.0,576.0,635.0,454.0,664.0,49.0,130.0,24.0,202.0,44.0,467.0,83.0,46.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1974-01-01,1,1,1,3,3,0,2,2,C1,5,0,2,0,2,1,0.0,2.0,1.0,34.0,36.0,0.0,0.0,0.0,65.0,32.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1966-03-01,2,4,1,3,2,0,1,0,C1,1,0,0,1,1,1,172.0,495.0,866.0,1173.0,3728.0,60.0,0.0,2.0,512.0,54.0,126.0,1198.0,593.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1984-09-01,2,4,1,3,1,0,0,1,D ,1,0,1,0,0,1,0.0,0.0,0.0,329.0,732.0,176.0,138.0,0.0,0.0,291.0,221.0,427.0,92.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1995-06-01,9,9,99,999,1,0,0,0,C1,1,0,0,0,0,1,0.0,84.0,30.0,40.0,88.0,0.0,0.0,0.0,0.0,0.0,40.0,89.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1991-04-01,2,1,1,3,3,0,1,1,C1,1,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2,1961-09-01,2,4,1,3,2,0,1,1,C1,1,0,1,1,0,1,0.0,611.0,362.0,956.0,1647.0,223.0,0.0,4.0,240.0,92.0,190.0,1342.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2008-04-01,2,1,1,3,1,0,1,0,D ,3,0,0,1,0,1,3.0,78.0,0.0,901.0,706.0,0.0,0.0,302.0,247.0,0.0,413.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1958-11-01,1,2,1,3,3,0,2,1,C1,1,0,1,0,2,1,400.0,1140.0,808.0,241.0,561.0,0.0,504.0,118.0,0.0,0.0,0.0,348.0,0.0,0.0,71.0,331.0,260.0,278.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1979-07-01,1,3,1,3,2,0,1,0,C1,4,0,0,0,1,1,8.0,114.0,19.0,433.0,302.0,66.0,0.0,5.0,204.0,0.0,34.0,134.0,79.0,6.0,0.0,0.0,179.0,24.0,0.0,2.0,3.0,8.0,65.0,27.0,0.0,40.0,11.0,33.0
1,1970-09-01,1,4,1,3,5,0,1,2,AB,5,0,2,1,0,1,164.0,787.0,458.0,614.0,605.0,120.0,32.0,293.0,1471.0,93.0,21.0,429.0,102.0,0.0,174.0,641.0,241.0,18.0,30.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1959-08-01,2,4,1,3,1,0,0,0,E ,1,0,0,0,0,2,255.0,671.0,2300.0,1831.0,1232.0,294.0,2.0,16.0,1512.0,904.0,961.0,2297.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1982-08-01,1,3,1,3,1,0,1,1,D ,3,0,1,0,0,1,26.0,400.0,166.0,211.0,413.0,101.0,9.0,0.0,229.0,105.0,28.0,506.0,66.0,202.0,0.0,224.0,0.0,20.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1993-08-01,2,3,1,3,2,0,1,0,C2,1,0,0,0,1,1,561.0,29.0,593.0,1708.0,1476.0,0.0,222.0,40.0,420.0,324.0,429.0,520.0,0.0,2.0,0.0,186.0,29.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1997-02-01,1,3,1,3,2,0,1,1,D ,1,0,1,1,0,1,1.0,30.0,0.0,12.0,466.0,458.0,97.0,736.0,760.0,430.0,237.0,5624.0,1284.0,3665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1955-11-01,1,2,1,3,2,0,1,2,AB,1,0,2,0,1,1,2573.0,1924.0,1342.0,965.0,956.0,256.0,116.0,0.0,0.0,0.0,35.0,246.0,0.0,0.0,0.0,0.0,0.0,67.0,314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1943-10-01,1,2,1,3,3,0,1,1,AB,1,0,1,0,1,1,0.0,1657.0,1233.0,1029.0,2011.0,0.0,0.0,0.0,114.0,0.0,7.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1972-03-01,1,3,5,3,1,0,0,0,C1,5,0,0,0,0,1,0.0,155.0,22.0,240.0,328.0,12.0,0.0,0.0,29.0,67.0,516.0,775.0,25.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1971-09-01,1,3,1,3,3,0,0,1,AB,7,0,1,0,0,1,559.0,61.0,121.0,535.0,93.0,0.0,161.0,0.0,0.0,0.0,0.0,932.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1994-10-01,2,1,1,3,1,0,0,1,C1,1,0,1,0,0,1,19.0,185.0,0.0,246.0,240.0,0.0,0.0,0.0,0.0,0.0,172.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1945-01-01,1,2,1,2,6,0,2,4,D ,1,0,4,1,1,1,1232.0,2384.0,1616.0,308.0,864.0,323.0,787.0,13.0,727.0,168.0,307.0,711.0,97.0,2.0,0.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1987-12-01,2,1,1,3,2,0,1,2,C1,3,0,2,0,1,1,0.0,21.0,0.0,125.0,988.0,105.0,0.0,0.0,76.0,0.0,0.0,197.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1,1987-01-01,1,3,1,3,2,0,1,1,C2,1,0,1,1,0,1,467.0,72.0,63.0,254.0,517.0,23.0,222.0,254.0,341.0,379.0,1057.0,189.0,10.0,41.0,23.0,1145.0,166.0,232.0,330.0,0.0,0.0,0.0,80.0,19.0,0.0,0.0,0.0,0.0
1,1957-04-01,1,3,1,3,2,0,1,0,C2,1,0,0,1,0,1,11.0,283.0,320.0,817.0,472.0,76.0,0.0,35.0,84.0,2.0,301.0,74.0,0.0,0.0,1.0,502.0,312.0,82.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1947-06-01,1,2,1,3,1,0,1,1,AB,1,0,1,0,1,1,0.0,794.0,729.0,1724.0,1837.0,118.0,40.0,8.0,47.0,139.0,124.0,245.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1968-07-01,1,2,1,3,2,0,1,1,C1,1,0,1,0,1,1,0.0,0.0,93.0,234.0,459.0,0.0,0.0,0.0,0.0,3.0,3.0,192.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1928-11-01,2,4,1,1,2,1,0,1,D ,1,0,1,0,0,1,979.0,2888.0,490.0,909.0,835.0,71.0,0.0,0.0,129.0,182.0,304.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
1,2011-04-01,2,1,5,3,2,0,1,1,C1,7,0,1,0,1,1,20.0,0.0,199.0,27.0,252.0,0.0,0.0,1.0,41.0,18.0,378.0,856.0,22.0,0.0,29.0,536.0,394.0,121.0,0.0,0.0,84.0,60.0,237.0,127.0,247.0,35.0,22.0,0.0
2,1975-07-01,2,1,1,3,6,2,2,4,AB,1,1,4,0,2,1,620.0,425.0,360.0,834.0,1007.0,8.0,522.0,324.0,18.0,87.0,113.0,628.0,2.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2009-05-01,2,1,1,3,3,0,1,0,E ,7,0,0,1,0,1,0.0,51.0,3.0,64.0,0.0,0.0,0.0,0.0,5.0,72.0,15.0,140.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1965-03-01,1,3,1,3,4,0,2,3,AB,5,0,3,2,0,1,0.0,2.0,56.0,168.0,1296.0,88.0,0.0,0.0,89.0,30.0,150.0,209.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,0.0
2,1990-08-01,1,4,1,3,1,0,0,0,D ,3,0,0,0,0,1,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1967-12-01,1,2,1,3,1,0,1,0,AB,1,0,0,0,1,1,0.0,0.0,210.0,401.0,527.0,31.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2008-02-01,2,1,1,3,2,0,1,2,C1,5,0,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
